id,start_timestamp,duration,start_frame_index,end_frame_index,norm_pos_x,norm_pos_y,dispersion,confidence,method,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,base_data
293,1630.0227369999998,216.0510000001068,1844,1850,0.5226323331113597,0.48311189552513045,1.4050183312827924,0.7212745098003074,3d gaze,0.19082734077652216,-0.020208498305873086,17.496699722037164,1630.0227369999998 1630.0270824999998 1630.0313055 1630.0350005 1630.038814 1630.0427915 1630.046913 1630.050961 1630.0550954999999 1630.0593305 1630.063162 1630.0669404999999 1630.0708614999999 1630.074784 1630.0791534999998 1630.0832145 1630.0867655 1630.0907585 1630.0951624999998 1630.0992895 1630.1030365 1630.1069725 1630.110882 1630.1148309999999 1630.1188045 1630.122762 1630.1268535 1630.1314254999998 1630.135597 1630.139094 1630.1430099999998 1630.1470904999999 1630.150874 1630.1546945 1630.1610185 1630.1653509999999 1630.1692709999998 1630.1731925 1630.176903 1630.1806054999997 1630.184572 1630.190587 1630.1946795 1630.1989899999999 1630.2029509999998 1630.2066854999998 1630.210729 1630.214825 1630.218922 1630.222808 1630.2267615 1630.231045 1630.2350225 1630.2387879999999
294,1630.2431729999998,108.26200000019526,1850,1853,0.529413454938236,0.4880076027470578,0.5103461681877451,0.7576326461127335,3d gaze,0.3784343577604251,-0.09851128448061057,17.707224694226216,1630.2431729999998 1630.2473114999998 1630.2509595 1630.2548349999997 1630.2589334999998 1630.2631585 1630.2671325 1630.2709445 1630.2748605 1630.2791585 1630.2833339999997 1630.287147 1630.2908745 1630.2946924999999 1630.2988599999999 1630.3028135 1630.307026 1630.3111825 1630.315031 1630.3189165 1630.3230135 1630.3273814999998 1630.3316034999998 1630.3353659999998 1630.3389495 1630.3428209999997 1630.3473654999998 1630.351435
295,1630.374964,100.2384999997048,1854,1857,0.44261992185790544,0.48513599874291824,1.4113367654983533,0.9074594481567685,3d gaze,-2.107421767826689,-0.05535879784064495,18.602411856190347,1630.374964 1630.3791215 1630.383251 1630.3870244999998 1630.391011 1630.394991 1630.3992719999999 1630.403216 1630.4068869999999 1630.4113049999999 1630.4152574999998 1630.4187785 1630.4227759999999 1630.4268909999998 1630.4311079999998 1630.4350975 1630.438868 1630.4428635 1630.44698 1630.4508564999999 1630.454746 1630.4593175 1630.4634324999997 1630.4669445 1630.4708979999998 1630.4752024999998
296,1630.4797684999999,203.27249999991182,1857,1863,0.44143928395809096,0.4650400590380091,1.4814403624478611,0.9419925833933427,3d gaze,-2.1402646225413737,0.2831817694206449,18.586512669013995,1630.4797684999999 1630.48353 1630.4868769999998 1630.490799 1630.4949075 1630.4991114999998 1630.5031975 1630.50705 1630.5109625 1630.5150939999999 1630.5192459999998 1630.523103 1630.5270065 1630.5311874999998 1630.5351394999998 1630.5391104999999 1630.543074 1630.547052 1630.5509684999997 1630.5547454999999 1630.558818 1630.5629669999998 1630.5674095 1630.5715729999997 1630.575108 1630.5790665 1630.5831105 1630.5868329999998 1630.5907065 1630.5947939999999 1630.598986 1630.6030429999998 1630.6070129999998 1630.6109505 1630.61481 1630.618715 1630.6227255 1630.6289459999998 1630.63311 1630.6368865 1630.6406665 1630.6449845 1630.6493 1630.6550315 1630.6587184999998 1630.6629935 1630.6669685 1630.670913 1630.6749114999998 1630.679001 1630.6830409999998
297,1630.7351719999997,119.81100000025435,1865,1868,0.4218645366551962,0.4533657127481822,1.0681830819767293,0.8336338996142308,3d gaze,-2.731862961334764,0.48458977065378545,18.691405706685345,1630.7351719999997 1630.7391074999998 1630.7429614999999 1630.7471124999997 1630.7509335 1630.754757 1630.758711 1630.76269 1630.7666894999998 1630.7706345 1630.7746859999997 1630.7788379999997 1630.7828905 1630.7869369999999 1630.790814 1630.7947835 1630.7988799999998 1630.802814 1630.807104 1630.811228 1630.8150314999998 1630.8188925 1630.82303 1630.8272654999998 1630.8312514999998 1630.8353954999998 1630.839243 1630.8428694999998 1630.8470709999997 1630.8512615 1630.854983
298,1631.134738,216.39399999980924,1877,1883,0.5193608017957537,0.4697143899242997,1.4288902924058553,0.7144062482028896,3d gaze,0.10516449112591818,0.19524396674756175,17.92905242252436,1631.134738 1631.1387164999999 1631.142718 1631.1468399999999 1631.1509585 1631.155294 1631.159264 1631.162815 1631.1667065 1631.1706905 1631.1747019999998 1631.1791039999998 1631.1831909999999 1631.1867539999998 1631.190631 1631.1946589999998 1631.1990219999998 1631.2032989999998 1631.2071655 1631.2110024999997 1631.2148965 1631.21905 1631.2231594999998 1631.2269474999998 1631.230754 1631.2348499999998 1631.2388354999998 1631.242984 1631.2472054999998 1631.250899 1631.2547399999999 1631.2587784999998 1631.2627934999998 1631.2669604999999 1631.2713489999999 1631.275396 1631.2792115 1631.2830425 1631.286825 1631.2909995 1631.2952125 1631.2990719999998 1631.3029579999998 1631.3071639999998 1631.31128 1631.3151064999997 1631.3188685 1631.3226949999998 1631.326673 1631.3309419999998 1631.3353794999998 1631.3393609999998 1631.3429999999998 1631.3471435 1631.3511319999998
299,1631.5391319999999,215.6279999999242,1889,1895,0.44147297161073945,0.43729383632097296,0.7145948572306636,0.8655077269638582,3d gaze,-2.208542530688697,0.7747590901972917,19.172345905821565,1631.5391319999999 1631.542814 1631.547008 1631.551135 1631.5549019999999 1631.558797 1631.564891 1631.5689579999998 1631.5730469999999 1631.5771234999997 1631.5809 1631.584647 1631.588632 1631.594641 1631.5987689999997 1631.6034455 1631.6075885 1631.611285 1631.6153194999997 1631.6190499999998 1631.6230145 1631.6269949999999 1631.6308504999997 1631.6348315 1631.6389095 1631.6428354999998 1631.6469749999999 1631.6510974999999 1631.6548054999998 1631.6586614999999 1631.6627015 1631.6667714999999 1631.6707099999999 1631.6746595 1631.6789394999998 1631.6829524999998 1631.6866495 1631.6906944999998 1631.695333 1631.6994785 1631.703082 1631.7069725 1631.711392 1631.715413 1631.7188284999997 1631.722734 1631.726706 1631.730779 1631.734864 1631.7390295 1631.7429725 1631.746921 1631.7508739999998 1631.7547599999998
300,1631.7593809999998,219.57500000007713,1895,1902,0.4342190793532973,0.43958890440042453,1.0739195096903278,0.8697103874379641,3d gaze,-2.404303241298688,0.7286102406659968,18.986385412387403,1631.7593809999998 1631.7634439999997 1631.7669855 1631.7710159999997 1631.7751234999998 1631.7794744999999 1631.7833805 1631.7868975 1631.7907885 1631.7948999999999 1631.799285 1631.8033314999998 1631.8069775 1631.8108845 1631.814805 1631.818707 1631.8230865 1631.8273169999998 1631.8310135 1631.8348824999998 1631.8387719999998 1631.8427115 1631.847069 1631.851102 1631.8547935 1631.8587429999998 1631.8627434999999 1631.8669135 1631.8709905 1631.8751125 1631.8796229999998 1631.8835399999998 1631.8869674999999 1631.890754 1631.8947875 1631.898866 1631.9028715 1631.9071614999998 1631.911329 1631.9152399999998 1631.919014 1631.92276 1631.9267409999998 1631.9308334999998 1631.934926 1631.939154 1631.9432189999998 1631.9470499999998 1631.951079 1631.9549519999998 1631.9588664999999 1631.962806 1631.9666754999998 1631.970731 1631.9747895 1631.978956
301,1631.9951075,96.04450000006182,1902,1905,0.5069972794432802,0.44683790535512014,1.4593702704243587,0.8771450735465757,3d gaze,-0.2385215247107554,0.5682397977488707,18.017841766277773,1631.9951075 1631.9989225 1632.0031209999997 1632.0070875 1632.0108854999999 1632.0154185 1632.0194745 1632.0228965 1632.026668 1632.032745 1632.036834 1632.0410539999998 1632.0452715 1632.0489825 1632.054701 1632.0587234999998 1632.0628315 1632.0671659999998 1632.071325 1632.0751025 1632.0791614999998 1632.0830874999997 1632.0868084999997 1632.091152
302,1632.0952594999999,131.68450000011944,1905,1909,0.5122304749994521,0.4499717849741829,0.5403709900759711,0.8900256477055232,3d gaze,-0.0928538954974207,0.5165729598398111,17.993077810983763,1632.0952594999999 1632.098965 1632.1030339999998 1632.1070809999999 1632.1110015 1632.1149194999998 1632.1188855 1632.1228174999999 1632.12675 1632.1313814999999 1632.135517 1632.1389625 1632.1428135 1632.146847 1632.150783 1632.1550184999999 1632.159189 1632.1628725 1632.166737 1632.17085 1632.1750295 1632.1793335 1632.1833425 1632.1869505 1632.1908165 1632.1948065 1632.1989064999998 1632.2029404999998 1632.207292 1632.2115005 1632.215146 1632.2191779999998 1632.2231864999999 1632.226944
303,1632.242831,132.21099999987018,1910,1914,0.47134175326779854,0.4986186846990149,0.8677742897720121,0.9421242906999867,3d gaze,-1.238741365672425,-0.27410141210819033,18.10160637120793,1632.242831 1632.247518 1632.25162 1632.2549734999998 1632.2588595 1632.2628774999998 1632.2672014999998 1632.27126 1632.275 1632.279617 1632.2837264999998 1632.2870819999998 1632.2909184999999 1632.2949045 1632.298914 1632.3028049999998 1632.307045 1632.3114994999999 1632.315247 1632.318812 1632.322755 1632.3267405 1632.3311899999999 1632.3352675 1632.3388854999998 1632.3428479999998 1632.3470005 1632.3509 1632.354918 1632.3589355 1632.362658 1632.3667309999998 1632.3709984999998 1632.375042
304,1632.3986584999998,188.21650000018053,1915,1920,0.4497849409225796,0.6181596578476684,1.1437416366783804,0.8926299517184961,3d gaze,-1.8179982578281386,-2.196691580298685,17.69632497926472,1632.3986584999998 1632.4027624999999 1632.4070315 1632.4110074999999 1632.414748 1632.4187279999999 1632.422723 1632.4269669999999 1632.4309414999998 1632.4347035 1632.4389859999999 1632.4429774999999 1632.446886 1632.45112 1632.454971 1632.4587284999998 1632.4627474999998 1632.4667494999999 1632.471026 1632.47534 1632.479777 1632.4835879999998 1632.4869095 1632.4927845 1632.496723 1632.5011585 1632.505547 1632.5092275 1632.512873 1632.5167764999999 1632.5226739999998 1632.5269535 1632.5309945 1632.5347315 1632.5388389999998 1632.5428379999998 1632.5468849999997 1632.551152 1632.5551209999999 1632.5588985 1632.562816 1632.566774 1632.5709189999998 1632.5750495 1632.579424 1632.5834145 1632.586875
305,1632.603035,216.49249999973108,1921,1927,0.4285589781331995,0.6535510618969157,1.2656748030667362,0.8640204099821777,3d gaze,-2.4467875597447883,-2.8147550415869413,17.86662393766315,1632.603035 1632.6067509999998 1632.6108179999999 1632.614791 1632.6187105 1632.6228939999999 1632.6268814999999 1632.630657 1632.6346774999997 1632.6389424999998 1632.643048 1632.6470749999999 1632.6511074999999 1632.65485 1632.658715 1632.6627055 1632.6668135 1632.6714164999999 1632.6757024999997 1632.6798569999999 1632.6835044999998 1632.6868289999998 1632.6908165 1632.6947945 1632.6987875 1632.7027285 1632.7070565 1632.711409 1632.7155165 1632.719188 1632.722746 1632.7267275 1632.7308574999997 1632.735356 1632.7394375 1632.7430275 1632.7470505000001 1632.7510855 1632.7548929999998 1632.7588015 1632.7627934999998 1632.7667874999997 1632.7708159999997 1632.7748674999998 1632.7791865 1632.783336 1632.7870584999998 1632.7908214999998 1632.7950185 1632.799216 1632.8030294999999 1632.806896 1632.8109554999999 1632.8153894999998 1632.8195274999998
306,1632.8588925,216.1799999998948,1928,1935,0.4115590724505822,0.6704564814163072,1.2219124099220315,0.8939010784467505,3d gaze,-2.971184939061423,-3.1403927824503906,18.040781980328653,1632.8588925 1632.8628955 1632.8668185 1632.8707709999999 1632.8749155 1632.879485 1632.8838704999998 1632.887493 1632.890962 1632.8949595 1632.8989994999997 1632.9031299999997 1632.9073119999998 1632.9111739999998 1632.9150339999999 1632.9188924999999 1632.9228254999998 1632.9272105 1632.931369 1632.9349779999998 1632.938869 1632.942888 1632.9471449999999 1632.9516429999999 1632.9556185 1632.961251 1632.965117 1632.968949 1632.9727629999998 1632.977091 1632.9813924999999 1632.9870495 1632.990683 1632.9953724999998 1632.9994429999997 1633.002829 1633.006743 1633.010886 1633.0149849999998 1633.0191 1633.023039 1633.0266864999999 1633.030796 1633.0350819999999 1633.0390355 1633.0428914999998 1633.0470299999997 1633.0509929999998 1633.0547789999998 1633.0590254999997 1633.063477 1633.0672084999999 1633.0707819999998 1633.0750724999998
